Timestamp,Trading Date Time,Symbol,Price,Price Notation,Price Currency,Executed Shares,Notional Amount,Notional Currency,Execution Venue,Third Country Trading Venue,Publication Date Time,Trade ID,Transaction To Be Cleared,Market Mechanism,Trading Mode,Transaction Category,Negotiation Flag,Agency Cross Trade,Modification Indicator,Benchmark/Reference Indicator,Special Dividend,Off Book Automated,Price Discovery Process,Algorithmic Indicator,Pre-Trade Transparency Waiver,Portfolio Flag,Contingent Flag,Give-up Flag,Post-Trade Deferral Reason,Deferral Or Enrichment Type,Deferral Illiquid Instrument,Deferral Size Specific,Duplicative Indicator,Duplicative Across Jurisdiction,Intra-Group Indicator,Jurisdiction
15:01:10,2026-09-15T14:01:10.299091Z,DE000A0D9PT0,00000333.500000000,MONE,EUR,000000000001,00000333.500000000,EUR,CEUX,    ,2026-09-15T14:01:10.299091Z,000280003IBM,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.299696Z,SE0000163628,00000051.650000000,MONE,SEK,000000001633,00084344.450000000,SEK,CEUX,    ,2026-09-15T14:01:10.299696Z,0002C0008KVX,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.299696Z,SE0000163628,00000051.650000000,MONE,SEK,000000000433,00022364.450000000,SEK,CEUX,    ,2026-09-15T14:01:10.299696Z,0002C0008KVY,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.299832Z,FR0000073272,00000323.100000000,MONE,EUR,000000000015,00004846.500000000,EUR,CEUD,    ,2026-09-15T14:01:10.299832Z,000F500036U5,TRUE ,DB  ,CT  ,D   ,    ,    ,    ,RFPT,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.300847Z,NL00150001Q9,00000004.549000000,MONE,EUR,000000000023,00000104.627000000,EUR,CEUX,    ,2026-09-15T14:01:10.300847Z,000290005PYZ,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.300870Z,NL00150001Q9,00000004.549000000,MONE,EUR,000000000017,00000077.333000000,EUR,CEUX,    ,2026-09-15T14:01:10.300870Z,000290005PZ0,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.300962Z,FR0012757854,00000043.720000000,MONE,EUR,000000000017,00000743.240000000,EUR,CEUX,    ,2026-09-15T14:01:10.300962Z,0002500036U6,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.300962Z,FR0012757854,00000043.720000000,MONE,EUR,000000000029,00001267.880000000,EUR,CEUX,    ,2026-09-15T14:01:10.300962Z,0002500036U7,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.301925Z,FR0000124141,00000031.450000000,MONE,EUR,000000000006,00000188.700000000,EUR,CEUX,    ,2026-09-15T14:01:10.301925Z,0002500036U8,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.301925Z,FR0000124141,00000031.450000000,MONE,EUR,000000000185,00005818.250000000,EUR,CEUX,    ,2026-09-15T14:01:10.301925Z,0002500036U9,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.301925Z,FR0000124141,00000031.450000000,MONE,EUR,000000000139,00004371.550000000,EUR,CEUX,    ,2026-09-15T14:01:10.301925Z,0002500036UA,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.301925Z,FR0000124141,00000031.450000000,MONE,EUR,000000000064,00002012.800000000,EUR,CEUX,    ,2026-09-15T14:01:10.301925Z,0002500036UB,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.302012Z,IT0005508921,00000011.850000000,MONE,EUR,000000001136,00013461.600000000,EUR,BEUP,    ,2026-09-15T14:01:10.302012Z,000290005PZ1,TRUE ,PA  ,OD  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.302435Z,NL0000379121,00000037.420000000,MONE,EUR,000000000001,00000037.420000000,EUR,CEUX,    ,2026-09-15T14:01:10.302435Z,000260003YAX,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.302490Z,NL0000379121,00000037.420000000,MONE,EUR,000000000004,00000149.680000000,EUR,CEUX,    ,2026-09-15T14:01:10.302490Z,000260003YAY,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.302550Z,NL0000379121,00000037.420000000,MONE,EUR,000000000001,00000037.420000000,EUR,CEUX,    ,2026-09-15T14:01:10.302550Z,000260003YAZ,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.302659Z,FR0010220475,00000015.620000000,MONE,EUR,000000000021,00000328.020000000,EUR,CEUX,    ,2026-09-15T14:01:10.302659Z,000240002677,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.302704Z,FR0010220475,00000015.620000000,MONE,EUR,000000000079,00001233.980000000,EUR,CEUX,    ,2026-09-15T14:01:10.302704Z,000240002678,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.302704Z,FR0010220475,00000015.620000000,MONE,EUR,000000000001,00000015.620000000,EUR,CEUX,    ,2026-09-15T14:01:10.302704Z,000240002679,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.302704Z,FR0010220475,00000015.620000000,MONE,EUR,000000000141,00002202.420000000,EUR,CEUX,    ,2026-09-15T14:01:10.302704Z,00024000267A,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.302704Z,FR0010220475,00000015.620000000,MONE,EUR,000000000020,00000312.400000000,EUR,CEUX,    ,2026-09-15T14:01:10.302704Z,00024000267B,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.303034Z,FR0000120073,00000165.900000000,MONE,EUR,000000000001,00000165.900000000,EUR,CEUX,    ,2026-09-15T14:01:10.303034Z,00024000267C,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.303262Z,IT0004810054,00000027.990000000,MONE,EUR,000000000152,00004254.480000000,EUR,CEUX,    ,2026-09-15T14:01:10.303262Z,000290005PZ2,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.303262Z,IT0004810054,00000027.990000000,MONE,EUR,000000000014,00000391.860000000,EUR,CEUX,    ,2026-09-15T14:01:10.303262Z,000290005PZ3,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.303414Z,NL0012866412,00000175.850000000,MONE,EUR,000000000068,00011957.800000000,EUR,CEUD,    ,2026-09-15T14:01:10.303414Z,000F60003YB0,TRUE ,DB  ,CT  ,D   ,    ,    ,    ,RFPT,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.303414Z,NL0012866412,00000175.850000000,MONE,EUR,000000000005,00000879.250000000,EUR,CEUX,    ,2026-09-15T14:01:10.303414Z,000260003YB1,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.303451Z,NL0012866412,00000175.850000000,MONE,EUR,000000000030,00005275.500000000,EUR,CEUX,    ,2026-09-15T14:01:10.303451Z,000260003YB2,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.303451Z,NL0012866412,00000175.850000000,MONE,EUR,000000000038,00006682.300000000,EUR,CEUX,    ,2026-09-15T14:01:10.303451Z,000260003YB3,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.304183Z,FI4000297767,00000017.685000000,MONE,EUR,000000000110,00001945.350000000,EUR,CEUX,    ,2026-09-15T14:01:10.304183Z,0002C0008KVZ,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.304658Z,FR0000121147,00000009.322000000,MONE,EUR,000000000089,00000829.658000000,EUR,CEUX,    ,2026-09-15T14:01:10.304658Z,00024000267D,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.304658Z,FR0000121147,00000009.322000000,MONE,EUR,000000000185,00001724.570000000,EUR,CEUX,    ,2026-09-15T14:01:10.304658Z,00024000267E,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.305015Z,FI4000297767,00000017.685000000,MONE,EUR,000000000223,00003943.755000000,EUR,CEUX,    ,2026-09-15T14:01:10.305015Z,0002C0008KW0,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.305015Z,FI4000297767,00000017.685000000,MONE,EUR,000000000052,00000919.620000000,EUR,CEUX,    ,2026-09-15T14:01:10.305015Z,0002C0008KW1,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.305030Z,FI4000297767,00000017.685000000,MONE,EUR,000000000001,00000017.685000000,EUR,CEUX,    ,2026-09-15T14:01:10.305030Z,0002C0008KW2,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.305030Z,FI4000297767,00000017.685000000,MONE,EUR,000000000390,00006897.150000000,EUR,CEUX,    ,2026-09-15T14:01:10.305030Z,0002C0008KW3,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.305125Z,FI4000297767,00000017.685000000,MONE,EUR,000000000309,00005464.665000000,EUR,CEUX,    ,2026-09-15T14:01:10.305125Z,0002C0008KW4,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.308772Z,NL0010273215,00001381.400000000,MONE,EUR,000000000014,00019339.600000000,EUR,CEUX,    ,2026-09-15T14:01:10.308772Z,000260003YB4,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.309294Z,SE0000667891,00000374.300000000,MONE,SEK,000000000582,00217842.600000000,SEK,CEUX,    ,2026-09-15T14:01:10.309294Z,0002C0008KW5,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.309369Z,SE0000148884,00000228.450000000,MONE,SEK,000000000602,00137526.900000000,SEK,BEUP,    ,2026-09-15T14:01:10.309369Z,0002C0008KW6,TRUE ,PA  ,OD  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.309902Z,FR0000125007,00000069.640000000,MONE,EUR,000000000064,00004456.960000000,EUR,BEUP,    ,2026-09-15T14:01:10.309902Z,0002500036UC,TRUE ,PA  ,OD  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.313564Z,SE0007640156,00000089.275000000,MONE,SEK,000000000016,00001428.400000000,SEK,CEUD,    ,2026-09-15T14:01:10.313564Z,000FC0008KW7,TRUE ,DB  ,CT  ,D   ,    ,    ,    ,RFPT,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.314350Z,ES0148396007,00000052.980000000,MONE,EUR,000000000205,00010860.900000000,EUR,CEUX,    ,2026-09-15T14:01:10.314350Z,000290005PZ4,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.314350Z,ES0148396007,00000052.980000000,MONE,EUR,000000000017,00000900.660000000,EUR,CEUX,    ,2026-09-15T14:01:10.314350Z,000290005PZ5,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.314350Z,ES0148396007,00000052.980000000,MONE,EUR,000000000016,00000847.680000000,EUR,CEUX,    ,2026-09-15T14:01:10.314350Z,000290005PZ6,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.315438Z,SE0012853455,00000302.500000000,MONE,SEK,000000000102,00030855.000000000,SEK,CEUX,    ,2026-09-15T14:01:10.315438Z,0002C0008KW8,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.315438Z,SE0012853455,00000302.500000000,MONE,SEK,000000000016,00004840.000000000,SEK,CEUX,    ,2026-09-15T14:01:10.315438Z,0002C0008KW9,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.318186Z,FR001400Q9V2,00000054.750000000,MONE,EUR,000000000116,00006351.000000000,EUR,BEUP,    ,2026-09-15T14:01:10.318186Z,00024000267F,TRUE ,PA  ,OD  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.318186Z,FR001400Q9V2,00000054.750000000,MONE,EUR,000000000014,00000766.500000000,EUR,BEUP,    ,2026-09-15T14:01:10.318186Z,00024000267G,TRUE ,PA  ,OD  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.320402Z,FR0013227113,00000125.750000000,MONE,EUR,000000000002,00000251.500000000,EUR,CEUX,    ,2026-09-15T14:01:10.320402Z,0002500036UD,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.320552Z,DK0010274414,00000375.100000000,MONE,DKK,000000000074,00027757.400000000,DKK,CEUX,    ,2026-09-15T14:01:10.320552Z,0002C0008KWA,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.322437Z,SE0007100581,00000342.400000000,MONE,SEK,000000000078,00026707.200000000,SEK,CEUX,    ,2026-09-15T14:01:10.322437Z,0002C0008KWB,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.322437Z,SE0007100581,00000342.400000000,MONE,SEK,000000000287,00098268.800000000,SEK,CEUX,    ,2026-09-15T14:01:10.322437Z,0002C0008KWC,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.322455Z,SE0015811963,00000399.450000000,MONE,SEK,000000000084,00033553.800000000,SEK,CEUX,    ,2026-09-15T14:01:10.322455Z,0002C0008KWD,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.322455Z,SE0015811963,00000399.450000000,MONE,SEK,000000000070,00027961.500000000,SEK,CEUX,    ,2026-09-15T14:01:10.322455Z,0002C0008KWE,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.324228Z,CY0200352116,00000491.550000000,MONE,NOK,000000000550,00270352.500000000,NOK,CEUD,    ,2026-09-15T14:01:10.324228Z,000FC0008KWF,TRUE ,DB  ,CT  ,D   ,    ,    ,    ,RFPT,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.327890Z,FR0010307819,00000134.150000000,MONE,EUR,000000000020,00002683.000000000,EUR,CEUX,    ,2026-09-15T14:01:10.327890Z,0002500036UE,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.337086Z,DE0005190003,00000063.470000000,MONE,EUR,000000000041,00002602.270000000,EUR,BEUP,    ,2026-09-15T14:01:10.337086Z,0002700025AZ,TRUE ,PA  ,OD  ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.339534Z,ES0177542018,00000004.801000000,MONE,EUR,000000000407,00001954.007000000,EUR,CEUD,    ,2026-09-15T14:01:10.339534Z,000F90005PZ7,TRUE ,DB  ,CT  ,D   ,    ,    ,    ,RFPT,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.339534Z,ES0177542018,00000004.801000000,MONE,EUR,000000000057,00000273.657000000,EUR,CEUD,    ,2026-09-15T14:01:10.339534Z,000F90005PZ8,TRUE ,DB  ,CT  ,D   ,    ,    ,    ,RFPT,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.341220Z,SE0000113250,00000263.750000000,MONE,SEK,000000000001,00000263.750000000,SEK,BEUP,    ,2026-09-15T14:01:10.341220Z,0002C0008KWG,TRUE ,PA  ,OD  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.344943Z,SE0010832204,00000137.150000000,MONE,SEK,000000000036,00004937.400000000,SEK,CEUX,    ,2026-09-15T14:01:10.344943Z,0002C0008KWH,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.346275Z,IT0003261697,00000038.210000000,MONE,EUR,000000000074,00002827.540000000,EUR,BEUP,    ,2026-09-15T14:01:10.346275Z,000290005PZ9,TRUE ,PA  ,OD  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.347784Z,NO0005052605,00000085.060000000,MONE,NOK,000000000001,00000085.060000000,NOK,CEUX,    ,2026-09-15T14:01:10.347784Z,0002C0008KWI,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.347784Z,NO0005052605,00000085.060000000,MONE,NOK,000000000075,00006379.500000000,NOK,CEUX,    ,2026-09-15T14:01:10.347784Z,0002C0008KWJ,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.353930Z,ES0113900J37,00000012.778000000,MONE,EUR,000000000583,00007449.574000000,EUR,BEUP,    ,2026-09-15T14:01:10.353930Z,000290005PZA,TRUE ,PA  ,OD  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.353930Z,ES0113900J37,00000012.778000000,MONE,EUR,000000000472,00006031.216000000,EUR,BEUP,    ,2026-09-15T14:01:10.353930Z,000290005PZB,TRUE ,PA  ,OD  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.360277Z,SE0010832204,00000137.100000000,MONE,SEK,000000000068,00009322.800000000,SEK,CEUX,    ,2026-09-15T14:01:10.360277Z,0002C0008KWK,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.369263Z,NL0010273215,00001381.200000000,MONE,EUR,000000000004,00005524.800000000,EUR,CEUX,    ,2026-09-15T14:01:10.369263Z,000260003YB5,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.369722Z,SE0000106205,00000096.600000000,MONE,SEK,000000000430,00041538.000000000,SEK,BEUP,    ,2026-09-15T14:01:10.369722Z,0002C0008KWL,TRUE ,PA  ,OD  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.371823Z,NL0010273215,00001381.000000000,MONE,EUR,000000000001,00001381.000000000,EUR,CEUX,    ,2026-09-15T14:01:10.371823Z,000260003YB6,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.371834Z,NL0010273215,00001381.000000000,MONE,EUR,000000000003,00004143.000000000,EUR,CEUX,    ,2026-09-15T14:01:10.371834Z,000260003YB7,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.372996Z,FR0010307819,00000134.150000000,MONE,EUR,000000000001,00000134.150000000,EUR,BEUP,    ,2026-09-15T14:01:10.372996Z,0002500036UF,TRUE ,PA  ,OD  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.374436Z,NL0010273215,00001381.200000000,MONE,EUR,000000000008,00011049.600000000,EUR,CEUX,    ,2026-09-15T14:01:10.374436Z,000260003YB8,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.377386Z,NL0010273215,00001381.200000000,MONE,EUR,000000000002,00002762.400000000,EUR,CEUX,    ,2026-09-15T14:01:10.377386Z,000260003YB9,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.378053Z,NL0010273215,00001381.200000000,MONE,EUR,000000000004,00005524.800000000,EUR,CEUX,    ,2026-09-15T14:01:10.378053Z,000260003YBA,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
15:01:10,2026-09-15T14:01:10.393495Z,DE0006070006,00000381.400000000,MONE,EUR,000000000007,00002669.800000000,EUR,CEUX,    ,2026-09-15T14:01:10.393495Z,000280003IBN,TRUE ,LB  ,CT  ,    ,    ,    ,    ,    ,    ,    ,    ,ALGO,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,EU
